id	document
1166981	다세포소녀의재림
1164646	보다가 끈다
1164487	이거 보자고 했다가 친구들에게 욕먹었다
1163568	평점이 꽤 높네요..
1161688	이런 쓰레기 영화 만든 감독이 한심하다. -10점없나?
1151484	방어율 조정회 에서 나왔습니다.
1120098	다세포소녀 덕에 이런 영화들의 평점이 높아지고 있다
1105801	장선우 쓰래기영화 거의 섭렵
1092721	신경세포보단 나은 영화
1089405	대세는 다세포인건가?
1086524	뻥안치고 볼만했는데 내가 그떄너무 어렸던거같아..
1081315	고등어 총에 압박
1075743	성냥사지못할까
1074315	제작비라도 건져야 될꺼아냐
1066310	다세포때문에..여교수,19호,서냥팔이가 모두 3점 이상이
1063292	내생애 처음으로 영화보다 잔 영화 초반내용밖에 기억이 안난다.
1055446	3점대 유지 대작전
1054622	세포가 조금은 있다.
1053654	제작비가 아깝다
1051154	너도 올려줄께 ㄳ
1039945	적어도 뭔세포에 비해 추찹하진 않음
1037136	이 영화에 투자하신 분들.. 도대체 무슨생각이셨는지?
1035144	한국 sf계를 망쳐놓은 영화
1031739	명작입니다............ 다세포소녀에비해서 추천!
1031142	불면증 환자에겐 좋은 영화^^
1031126	OO 이게 영화냐?차라리 그제작비로 불우이웃을 도와라!
1029592	임은경인사한다고해서 본영화 ㅋㅋ이쁘다. 영화는영 ㅜㅜ
1023986	장선우는 3단어로 평가가 가능하다
1022581	ㅠㅠ 불후의명작..다세포를 보고 이영화를다시봐라!
1022568	알바들이 성냥팔이 띄우기 시작했네요 조심합시다
1022468	3점대 너무한다 진짜
1019593	3점대 너무 한데..밸런스 유지
1017431	성냥이 다세포를 이겼다
1013684	성냥하나로 다세포를 이기다!! 기사감이다,,
1013494	재밌는 영화만 있는줄 알았었던 어린맘에 상처받았었다
1009599	다세포만세!
1009077	최강의 영화
1002856	혹시나가 역시나..감독은 100억을 쓰레기통에 쳐넣었나???
999314	볼때는 긴장하면서 봤는데 보고난뒤엔 황당해 지는 영화였죠.
997842	이 영화가 그리 망친거군 한국영화사를
997680	훡유.!!! 내 2002년의 안타까운 시간..!! 잊지않겠다.!!!!
997067	이건 아니 잔하
996648	다세포의 영향으로 점수 줄려고 했는데 평점이 3점때라서...
996549	시사회서 공짜로 봤는데 차비랑 시간이 아까웠다..
993640	영화 DB에서 삭제했으면 좋겠다...
983209	걍 잠이나 잘껄...ㅠ.ㅠ
980139	감독 따라와 개새 !!!!!!!!!!!
977906	어우 보다 껏다
969621	여기에 투자한돈 나한테 투자해라
947044	나 스크린쿼터 폐지반대론자였는데 이영화보고 찬성론자됐다
939061	뭔가 해보려다 실패한 영화;
932973	어의없음...
932854	극장에서 봤는데 조폭들 난리났었음 짱난다고
919671	뭔 내용인지도 모르겠고...에휴 이러니까 망했지...
914509	임은경 .. 이때 이뻣다...ㅠㅠ
912646	긴급조치는 끝까지 봤는데 이건 보다가 삭제했다..ㅡㅡ
893295	임은경 땜에 5점
887099	이보다 감동적인 영화는 없다.
881576	임은경은 참신한데....
879965	스크린쿼터 폐지 찬성
875236	우리 몽정기2 잡자
865506	필름 값도 안나오겠다
860938	100억을 쓰래기 통으로 처박은 꼴이네..
853074	이게 뭐냐.... 진짜?.... 짜증 올라오네..
846689	임은경 전설의 시작
835978	성냥팔이 소녀이름 채림
829047	평점이 왜 이렇게 높지 ?
828248	왜들이러지? 정말 최악이었는데?
821201	세상에 공짜가 어딨어? 나 카드로 공짜로 봤서 좋았따.
820946	불쌍해서 10점.. ㅉㅉ
802350	돈... 너무 아까워.
796694	2002년성냥팔이 소녀의 재림으로 충무로에 "재앙"을 몰고 왔다
793999	제작비가 엄청 아깝다 차라리 제작비로 불우이웃돕기 하지;;
792161	내가 본 영화중 가장 최악.. 긴급조치도 이것보단 낫다..
787011	ㅋㅋㅋ지금 이 시대에 비디오로 빌려본 내가 잘못이지ㅡㅡ
785825	불쌍해서 1점준다 이제꺼져
784871	어이 없는 스토리,;
779795	임은경이 시러지기시작된영화
778182	임은경의 영화선택센스는 이때부터 시작
774630	이것도 영화인가 긴급조치역전하겟는데 ㅋㅋ
774479	초딩학교 사촌 동생들은 좋아하드만.
760102	1 점 아니면 10점이네 10도 동정표..ㅋㅋ
758250	여성의 섬세함이 있었다면 대박났을텐데.소재는 좋았음.
755180	나름 재밌게 봤는데..
755063	영점은 왜없는거지;; 불쌍해서 10점
744844	에이, 이것 저것 따질거 없다. 좀 성의있게 만들어라.
732517	영화 보다가 처음으로 잤다 -_-
727630	보고도 몬지 모르겠는 영화a
726295	....
723237	아직 안봐
718946	감독만의 자기 만족용 영화.. 보다가 그냥 꺼버렸다
716898	왜 만들었는지 이해가 안가는 영화~
686669	불쌍해서 10점준다 ㅡㅡ;
682075	말그대로 재미없어서 1점
681578	극장에 친구들과 110억들였다고 가쟀다가 욕먹었던 기억이..
680060	무식하게 사람이나 죽이네 저기 쟤는 왜 쌩쑈해
670802	하루에 7000원 버는 할아버지들에게 차라리 제작비를 드리지
670567	철없던시절 영화관에서 봤던 영화 --
665756	이 딴 영화땜에 스크린쿼터는 없어져야 돼
653367	TV에서 보니까, 이거 찍고 장선우 빚은 100억원!! 감독은 실종!!
651348	적자 심하게 나서 어떠케..불쌍해랑.
643767	임은경을쓰는건좋앗는데~내용이랑제목이영~~~~~~
642683	감독이 돈을 보더니 맛이갔어. 저예산 영화나 계속 찍지...
641099	스타크래프트 게임을배꼇어융
638250	100억 돈도쌨지
633740	왜그러지? 재밌기만 하던데
628981	재밌기만 하던데 ㅡㅡ;;
628741	와~ 그래도 20억 들였다고 긴급조치보다는 점수가 높네 ㅎㅎㅎㅎ
628032	분명 뭔가 비리가 ??그렇지 않고서야...
617722	한국영화 사상 최악의 성적을 기록한 영화! 훗날의 평가는....??
610934	와우.. 난 80년대 작품인줄알았는데
605045	아...그돈으로 불우이웃을 도왔었더라면..
603020	이게 멉니까이게..필름아깝다 그돈으로 자선기부하는게낫을듯..
602351	별로일것같다
598931	뭐 이딴게 영화라고 이게 돈 몇억들어간게 이해가 안간다
593704	시간이 지나고 다시 평가받아야할 영화
593068	마무리 굿.. 1원이면 만들 수 있는 영화
590423	3류 쓰레기 감독이 100억을 어떻게 날리는지 제대로 보여준 영화
576498	보고나서 후회를 만끽했던.....-_-
572409	내가만들어도이거보다잘만들겠네
558935	감독의 노력이 빛난다
533153	로긴하게만드네..임은경때문에3점이라도준다ㅗ
532262	1점도 아까운 영화.
531319	흐흑.... 불쌍해서 10점
520400	고등어총의 압박 감독의 상상력 원츄.. 한마디로 죶
518148	별이라도 많이 받아서 돈갚아라...
517243	사실 1점 주기도 싫다 불쌍하다
517042	돈많이 쓴거 수고했다. 받아라~10점
517035	불쌍하다...옛다 10점
512395	히힛 시력을 떨궈주셔서 감사합니다 ^^ㅗ
511954	임은경 나온 영화는 왜 죄다 이모냥 이꼴이냐
509362	1점주기가 아깝다
499445	기분이 더럽다
495050	왜 이영화를 보려고 그 난리를 피웠었는지... 한심하다
483998	임은경나온 영화는 왜 죄다 이모냥 이꼴이냐
481904	그래도 100억 말아먹은 영환데 평도 나쁘면 불쌍하잖아.
468058	허허허 웃음밖에 안나온 영화
464100	도통 뭐가 뭔지 원 ㅡㅡ;;;
448659	왜 빵점은 없냐. 끈나는 버젼보고 조낸 죽이고 싶었던 영화
421774	엄청난 감동의 스펙타클 환상적이다..
421775	스타워즈를 능가하는 화려한 판타지성 최고의 영화!
419441	쳇;;
411634	극장내모든사람들와동침한영화ㅡ.ㅡ..
402811	열받고 싶으면 봐라
397586	저예산으로 이 정도 영화였으면 B급영화라고 생각할텐데..
388189	100억원 짜리영화
388039	100억원대 규모의 장선우 영화라는 자체가 코메디 ^^
375803	최악의영화,그 제작비 100억원 불우이웃돕기에 쓰지.
369557	재미는 더럽게 없으나... 시대를 잘못 타고난 영화
368717	너무 재미있어서 dvd랑 비디오 테잎 ost까지 소장한 영화.
363450	성냥팔이 소녀의 재림
359352	임은경은 정말 작품운이 없구나
353933	You win 참내..ㅡ ㅡ;; 뭐 이리 뒤죽박죽
353350	매트릭스1처럼 무척이나 철학적인 영화
352800	제작비가만만치않앗다던데다제작비생각해서2점준다
352605	OOO기 영화. 시간이 정말아까웠던 영화. 내 생 최악의 영화
352227	재앙은 재앙...
351916	당췌~그 많은 제작비를 어디다 쓴거져..?
351401	진짜 칠천원으로성냥사서 다 태워버리구 싶드라...
347301	감독 혼자 집에서 봐야 될 영화
347109	그럭저럭 봐줄만....ㅡ
346845	연인들마저코골았던그영화, 극장에사람3명있었던그영화
346723	왜 봤나 싶다
346521	기대 이하의 영화
346421	보지말걸..
346329	불쌍해서 10점 준다..ㅡㅡ;
345994	임은경을 위해서만 보는영화
345943	돈아깝다
345841	100억은 쫑파티 하는데 썼냐?
345194	평점왜이리높아.-_ -
344930	나 이거 임은경 보러 시사회 갔었다. 분위기 싸하더라 ㅋㅋㅋ
344840	생각하고만든건지의문이간다.순전히임은경을띄우기위한수단(?)
343008	100억이 넘는 돈은 어디다가 쓴건지 ?
342612	즐드삼 ㅗ
342551	임은경 스타덤에 띄울려는 OOO 영화 ㅡㅡ;;
342411	돈OO 신고
342237	스토리가 감동적이고 화려한 액션씬 너무 멋있었어요^^
341958	돈 지 랄
340054	영화관과서 봤어요. 정말 최고!
339172	완전 쓰레기다 밤에 잠 안올때 보면 불면증이 쫙 사라짐!! ㅋㅋ
336889	저 이영화보고 1시간 잤음 장난하삼? 잘못말했소
336310	아진짜...
333300	쓰레기
331062	비디오 부시면서 스트레스 해소
329694	긴급조치 여고생시집가기 성냥팔이 만든놈들 조심조심 살아라
325059	꼴통감독이 만들고 완전 망한 영화
317295	장선우감독님 배우하세요 처음으로 돈아깝게생각하게한영화
308843	이영화 만들돈이면 얼마나 많은 사람이 행복해질까? ..
300974	개인적으로 극장에서 재밌게 봤지만 역시 제작비는 아깝다
295235	장선우 욕하지마라. 감독으로는 실력있는 사람이다
293463	이거보고 나올때 돈이 얼마나 아깝던지..
293307	뭐지?
293145	장선우라는 인간이 싫어진다...
291643	ㅋㅋ 돈이 남아 도는가?ㅋㅋ
287881	이것이 장선우다.
286270	이런류의영화를 만들기엔 우리나라는 아직 역부족이다
281040	이러면안된다.
279671	오락성은있으나 시대에 뒤쳐진 시도는관객들이외면할수밖에없다
274073	여러번보다보면 느낌
269285	그 돈으로 뭐했나?
267535	멋지게 만들수 있었을것을 머 이리 부족한 느낌만 채웠냐,
264977	성냥 살 일 없으니 돌아가라.
262147	제작비용을 무색케하는 영화
260034	그 감독에 그 영화
253382	너무 어설프다...-_-
247069	내가 좋아하는 소재라 재미있게 보았는데...
240070	소재는 좋았지만,, 코믹도 아니면서 어처구니 없는. 그 뭐랄까.
236956	엄청난 제작비.ㅡㅡ 불우이웃돕기나 하지그랬나.ㅡㅡ
223859	볼려고 결심해도 결국 보다가 만다;
220006	한마디로 요약하지... 왜 만들었냐?
217542	대한민국 최고의 쓰레기 영화 티비 부술려고 했다
212171	제작비가 아까운 영화.
211466	임은경 불쌍하다.... 영화말고 딴거햇음 좋겟다..시트콤같은..
208344	기억하고 싶지 않은 영화,
202788	시간아까운 영화
196751	임은경이 찍은 영화는 왜이렇게 많이 망하지 ? ? ㅋㅋ
194214	쓰레기 중의 쓰레기 5000년 썩은 삼류쓰레기
182671	5점이상 준사람들 나쁘다 그렇게 이걸 보게 만들고 싶은가? 말리고싶다
182323	임은경봐서 1점 더준다
180477	별 점 매우 웃겨
175642	나도 백억줘요
165343	그냥 황당하니 웃긴게 볼만 한데요?!
163938	백억 나 줘~ㅜㅜ
160481	에효..이거 영화관에서 본사람은 얼마나 화났을까
159334	머 이런 OOO 영화가 있냐?시사회로 공짜로 봤는데 차비가 아깝더라..
144831	임은경 이뻐서 2점
130452	이게 영화면.. 세상에 쓰레기는 없다
125888	다운받은영화를 처음으로 보다가 지운영화...
107996	장선우감독 SF액션엔 소질이 없는듯..
102535	ㅋㅋㅋㅋ OO들끼리만든 OO같은영화 날아가버린 100억
96992	진짜 재미없는영화- -한심하다
95290	돈아깝다 100억 ㅡ_ㅡ;
94195	이 영화는 우리나라 영화계를 한단계 낮춰놨다.ㅡㅡ;
91011	너네는 흥행용영화 예술영화 구분도 못하냐?
87095	재밌는데 뭘..
86654	돈만 많이들이면 재밌나?
83235	들인 공에 비해 배우들의 연기가 유치했어요. 하지만 장선우감독 짱~!
82822	머리 아픈영화....조금 이해하기 쉬웟다면....김진표가 등장할줄은...
78519	제작비 생각 않고 그냥 봤다면 사람들이 이렇게 까지 말할까?
76918	ㅉㅉ 제작비 망침...
75171	심각하다, 김진표..
74068	액션씬을줄이는대신 좀더충실히하고 연기좀되는자를 썼으면
66418	이영화 만들돈으로 불우이웃이나 돕지..쯧쯧쯧!!
64582	돈은 많이 쏟아부었는데 ;;
64512	이야기 전개와 편집에 많은 문제가 있지만 나름대로 좋았다.
55872	장자의 호접몽을 염두에 두면 볼거리도 풍부하고, 남는것도 있는 영화
54412	재밌던데,, 약한부분이 있는거같지만, 볼거리도 많고,,여러장면생각나게하는
54193	제작비가아깝소
50783	진짜 어처구니에 어처구니가 없고 한번 더 어처구니가 없는 영화!
50665	절라 잼있당
50463	쓰레기죠;많은게 빠졌고;;1점초과해서 주는사람 이해가 불가능하다는;
49655	솔직히 1점 주기도 아깝다 . 제작비를 이런데 쏟다니 너무 허접하다.
49417	자유로운 상상으로 관객의 뒤통수를 후려친 영화.꿈같은 현실
41061	쏟아부은 제작비에 비해 작품성이나 내용면에서 상당히 부족했던 영화
37451	이것도 영화라고...
31058	참..이런영화 만들돈 있음 불우이웃을 돕지.....
30486	아쉬운 시도
25861	흥행위주의 영화보다는 백배낮다..
24227	돈을 꽤 들였으나, 작품성이 낮아서, 실패한 불운의 영화
24185	ㅉㅉ
23392	두글자면 평가가 가능하다
23228	이제껏 본 영화중에 최악의 영화
22246	성냥팔이소녀의재림이라...재미있을것 같아염.ㅋ
9703	대략 좋지 않다-_-;;
14514	그냥 봐줄만해요..
11556	악평이 이해안되는 괜찮은 영화
9455	10년후에 다시 재평가 받아야 하는 재난영화
3594	기대감이 컷던만큼 실망감도 컷던영화.난잡한 구성이 문제.
1387	이것도 영화인가...정상인이 만든것인가...
