id	document
13378639	그냥저냥볼만함 오천원이라봄
13378609	진짜핵존잼이에여ㅜㅜ베니오빠깜짝출연 심쿵
13378595	역시 믿고보는 마블 그리고 토르 시리즈입니다.
13378592	적절한 유머요소와 유쾌한 분위기로 좋은 킬링타임영화
13378589	(스포주의) 헬라 너무 섹시하고 멋있어요... 헬라때문에 영화봤는데 마지막에 허무하게 죽어서 슬펐음...엉엉 그리고 록키 깐족대는거 겁나 웃겼어요
13378587	대만족 어느면에서든 10점
13378584	영상미도좋고, 재밌음
13378565	진짜 흥미 재미 오락 최고!!
13378563	믿고보는 마블시리즈입니당 혼자 조조영화로 보러갔는데 레알 핵꿀잼 토르 시리즈중에 액션이번이 제일 멋있게 만들어진거같내용 마블
13378557	존잼개잼씹재밌음ㅋㅋㅋ
13378545	주변에서 재밋다고해서너무기대를한건지 생각외엿다....
13378537	올해본 영화중 리얼 최고
13378534	다음편이 기대되네요!
13378532	자주 이용하고 있는데 너무 좋아요
13378507	원래부터 로키 좋아했는데 이번영화 이후로 완전 입덕해버림 누가알았을까 내가 외국배우를 이렇게 열정적으로 덕질하게될지.,, ㅠㅠ 영화 굉장히 흥미롭고 토르가 이번영화로 더욱더 성장하고 다시 시작하는 계기가 되었다고 생각함! 븨오디로 얼른보고싶다ㅠㅠ
13378501	볼거리가 풍성해서 좋았어요.전편들과 견주어도 빠지지않는.^^
13378493	액션씬 눈을 뗄수가 없어요
13378491	오지구요 지리구요 재미있는 부분ㅇㅈ?ㅇㅇㅈ
13378490	억지유머같은것도 없고 재밌음
13378471	재밌었어요 다음편은 더 재밌길...
13378460	히들이랑 햄식이ㅠㅠㅠ조녜에다가 헬라,발키리 존멋이고 그랜드마스터 매력 쩔었다
13378450	너무 기대가 컸던거 같다..그래도 재밌긴했음
13378442	킬링타임용으로 좋습니다
13378410	재밌음 헐크 멋집니다요
13378371	이번 토르는 앞 두편과 다르게 코믹도 더해져서 더 재미있었어요
13378366	전편보다는 덜한 느낌이지만 나름 재밌었습니다 로키도 반갑고 라헬도 예쁘다 발키리는 멋지고! 웃음 포인트가 약한것과 토르보다는 어벤져스 느낌이 강한것 빼곤 타임킬링영화로 보기 좋은 것 같습니다
13378354	토르머리빨 핵존잘러ㅂㄱㅋ
13378342	천둥의 신이긴 한데 .. 디아 소서보다는 스태틱든 가렌처럼 싸움. 그리고 배너가 너무 단순하고 멍청해진듯. 그런 캐릭터 아니었잖아. 변신 풀려도 헐크 같음
13378340	망치 빠각 바밥바각ㅜㅜ
13378329	토르 처음봤는데 넘 재밌네요~~
13378320	재밌었어요! 토르도 잘생겼고 ㅋㅋㅋ
13378282	매회 갈수록 더 재미있어지는것같습니다.
13378272	오랜만에 토르 재밌었어요~~
13378269	다음에치킨먹으면서또봐야지
13378267	정말잼있어여 ^^ 최고
13378264	역시마블최고임ㅎㅋㅋ
13378242	조금 지루하지만 그래두 볼만햇다!
13378233	망치형이 아니였어 번개형이야
13378192	토르의 새로운 면을 봤네요~만족합니다!!!
13378185	완전대만족입니다라라라아아
13378182	재밌네요 역시 믿고 보는 마블 영화
13378168	잼있어용 완존 재밋어용 코미디 미국식 훗
13378141	마블영화는 언제나 명작이다
13378136	볼거리도 많고 유머요소도 많고 가족들하고 보면 좋을거 같아요
13378107	다음편도 나오나용???꿀잼
13378095	마블답게 나왔다. 스토리는 다소 약하다.
13378085	꿀쟘 완전 잼 잼쟴꿀잼꿀뱀꿀잼
13378031	1점1점1점1점1점
13378027	볼만합니다 괜찮았습니다
13378026	정말 재밋엇숩니다. 배경음도 좋앗고 화면 색감도 이뻐서 더 좋았던거 같습니다. 근데 눈의 피로는...
13378019	기존의 토르시리즈와는 조금 다른 느낌으로 제일 재밌음. 가오갤에 가까운듯.
13378007	토르 두번봐도 재밌었다...다들꼭보세요
13378000	아아아~ 아! 아아아~ 아!
13377997	마블 영화는 항상 중타는 쳐서 좋아
13377993	내용도 유머요소도 적당해서 좋았음
13377978	토르시리즈는 역시... 개인적으로 마블 시리즈 아이언맨 캡아 그담이 토르 인듯. 딱 평타
13377975	볼만했어요 눈이즐겁긴하네요
13377962	스토리는 엉망이지만 영상미와 개그요소가 재밌어서 잘봤습니다
13377960	토르 긴머리가 더 좋은데 아쉽다ㅠㅠ
13377957	재미없다는 댓글 많았는데 볼만했음!
13377947	간지 히어로들로 찍은 흔한 망가지는 예능같은 영화토르는 영화내내 로키도 전기찜질 배너의 약간의 정신나감과 추락씬 가오갤느낌이 나는데 아스가르드가 멸망하는 분위기와 다르게 너무너무 가벼움 마블빠라 봤지만 캡아1 아욘맨2 상위호환 가오갤 하위호환 딱
13377935	유머코드가 많아서 좋음 발키리의 제발견!!
13377926	중간에 졸았지만 그래도 영상미가 좋았어요!
13377922	역시 마블 재미있네요 ㅋㅋ
13377919	리얼개꿀잼좆잼대잼린정
13377915	오랜만에 혼자영화 재밌게 봤습니다~~
13377883	스토리는 별로지만 마블과 의리로 보는 영화
13377865	ㅋㅋㅋ재밋네 토르 라그나로크
13377864	믿고보는 마블. 모든 캐릭터들이 각자의 개성에 맞게 잘 표현되었다. 물론 코믹스 골수팬들은 아쉬운게 많았겠지만, 누가 그런 오타쿠들을 신경쓸까?
13377863	완전 재밌어요 다들 보세요
13377858	재밌다고 들어서 이번 시리즈는 좀 기대하고 봤는데 기대이상으로 너무 재밌었음ㅋㅋ
13377840	진짜존잼임 130분 금방갔음 꼭 보세요
13377819	재미없을꺼 같았는데 너무 재미있었어요!!
13377801	와.. 존잼개잼.. 무슨놈의 영화가 지루할틈이 없네..
13377796	진짜 재밌었어요 앞부분 놓쳤는데도 완전 재밌게봤음!! 토르 상체탈의씬 만으로도 솔직히 만족이에요..ㅎ.. 빨리 다음편 보고싶어용 ㅠㅠ
13377781	말이 필요 없습니다역대 토르 중 가장 유쾌!
13377768	토르~~난 번개의 신 망치의 신 아니고 ㅋ
13377761	웃음코드가 불필요하게 많고 재밌지가 않고 유치해서 집중을 방해한다 망치를 잃은 토르 난 예전 토르가 더 좋다
13377751	역대급이네여어벤져스 그 어떤시리즈보다 재밋엇습니다
13377736	.MMMMJGFFA
13377732	개그80% 가벼운 영화, 영상미, 마지막 쿠키의 아쉬움
13377731	재밌음재밌음재밌음재밌음재밌음
13377711	토르 시리즈 중 제일 재밌었어요! 토르 오딘손 존멋입니다b
13377674	진짜 재미없어서 잤어요 중간에 깨서 보는데도 도저히 못 보겠더라고요 그래서 나왔어요
13377673	마블식 재미가 극대화된 유쾌한 영화
13377657	재미났어요 강추해용 토르 넘 멋져요
13377644	실망! 와~진짜 재미없다. cg도 전편보다 수준떨어지고...
13377632	내용이 점점 산으로...
13377609	재밌게 잘 본거 같은데 끝나고 생각해보니 뭘본건지....
13377602	꿀 너무 꿀 두번은 보기힘들지만
13377587	어른들이 보기엔 약간 유치한 감이없지않고 토르가 각성하고 번개 나올때 빼고는 좀 지루한 감이있다.. 죽음의 신이라고 했지만 생각보다는 약해보이고 ㅠㅠ
13377537	영화관에 가서 보면 좋을 영화
13377510	진짜 OO존잼임...제바발 봐주세요..인생 처음으로 아이맥스 예매하고..3번 이상 보게한 영화임...마블 영화 1~2편 빼고 거의 다 봤는데 제일 재밌음. 진짜 역대급역대급
13377504	말필없...또보고싶다ㅠㅠ 이제 햄식이오빠 잘생긴얼굴을 제대로 못보게 되서 아쉬움
13377494	엄청 재미있어요!!!!너무 멋있다!!!!
13377486	토르시리즈 중 최고, 히어로 영화에서 놓치기 쉬운 각 캐릭터의 존재감도 잘 살렸다. 특히 OST와 스탠리가 신의한수.
13377474	평점 바로 첫번째가 진짜 이야기 모든 것을 말하는 말이다. 망치가 아닌 천둥의 신 토르
13377469	잘 봤습니다. 감사합니다.
13377460	개그코드 나랑좀 맞는듯ㅋㅋㅋ 오이나와서 좋음ㅋ
13377439	처음부터 끝까지 눈을 뗄 수 없는 영화!!
13377433	졸잼잼 꼭보세요 강추합니다
13377430	토르 시리즈의 끝판왕 강추
13377424	ost가 너무 좋네요 3번이나 봤는데 안질리고 헐크도 귀엽고 토르는 멋있구 재밌게 잘 봤습니다
13377420	토르가 천둥의 신이란걸 잊고있었던 영화...
13377412	완전꿀잼믿고보는마블
13377405	재밌었어요~ 근데 쓰레기행성 얘기가 너무 길어 좀 늘어진 느낌
13377397	아예 작정하고 개그감으로 만들었네요 미국식유머에 토르의 무식한 이미지 관철 킬링타임용이니 역시 재미는 있습니다
13377395	기대보다 더 재미있었네요
13377385	123123123123123
13377379	최고 ! 너무재미있었어요
13377344	그냥 기대보단 별로였지만 볼만은했음
13377342	어제 봤는데 나름 잼있네요~~
13377336	히어로 영화를 빙자한 개그영화
13377317	기대 이상 음악도 좋음 헬라 존멋
13377306	자꾸 웃기려고 드는데 그때마다 웃겨서 문제가없다
13377294	마블중 젤 별루그치만 마블은 꼭봐야지
13377290	재밌음! 굳이 전편 안봐도 이해가네요
13377260	아이가 기다리던 영화라 무척 재밌게 봤어요 ^^
13377258	굿입니다 굿 굿 굿 쩔어요
13377214	재미챔 사용자 디렉토리 오늘 스타한판 하십니까
13377211	인간세상에 피해가 없는 마블영화 ????스토리의 여운은 없지만 헐크의 수다스런 귀여움은 덩치값을함다음편이 기대됨
13377208	거 참 재미지네요~ ㅎㅎ 초반 맷데이먼 샘닐 까메오는 깜놀~
13377197	억지로 코미디를 끼워 맞추려던 영화
13377191	아 진짜 피곤한데도 넘나 재밌게 봤어요
13377186	너무 재밌습니다 믿고 보는 마블
13377176	말이 필요한가 올해 들어 가장 재밌게봄
13377140	믿고보는 마블 믿고보는 토르
13377132	생각보다 잼있고 지루하지 않았어요 ~~다들보세요~~^^
13377124	헬라 여신 개짱이다...
13377123	그럭저럭볼만합니다.
13377116	재미있어요. 봏만하네요
13377115	마블의 진화.. 점점 재미있어집니다
13377114	토르가 확실히 달라진것 같아서 좋았고 너무 재밌게 봣어요 햄식이짱
13377100	토르 진정한 천둥의 신 될 때 완전 멋있어요..ㅠ
13377098	재미없다재미없다재미없다
13377092	앞편들 안봐도 충분재밌습니다 추천이오
13377061	로키는 정말.. 좋아할수밖에없는 케릭터다..
13377060	재밋음재밌음 역시 토르형
13377058	토르각성움짤있는분 ㅋㅋㅋㅋ
13377050	시간 가는 줄 모르고 재밌게 봤습니다. 헐크와 토르의 케미가 재밌네요.
13377023	역시나 마블.. 그중에서도 손에 꼽힐정도네요
13377005	마크 러팔로의 연기가 엄청 좋네요... 너무 폭력적인 부분은 시대를 반영하네요...그래도 권선징악...
13376979	역시 믿고보는 토르찡 루키도 귀여워용♡
13376978	특별히 전편을 꼭 보지않아도 자체만으로 잼있는 영화~
13376971	최근 마블 영화 중에서 제일 재미 있었습니다~
13376958	역시 실망시키지않는군요~
13376950	내년에 개봉할 어벤져스가 기대되게 재밌었음.. 욜니르는 이제 어떻게 되려나
13376925	역시 토르는 개그감이다
13376924	이런영화는 10점 줘야지
13376923	괜찮았다 엔딩 시크릿이 아쉽다
13376912	멍충이 토르. 귀염둥이 토르
13376902	영화 끝나고 아쉬운점이 없던 영화는 처음
13376886	한국영화에서도 햄스워드처럼 잘 관리된 남성배우와 케이트 처럼 (모성애 그딴거 집어치고) 강하고 야망있는 여성 캐릭터가 필요하다
13376869	마블캐릭터들 매력이없는 캐릭터가하나도없네요ㅋㅋㅋㅋ
13376858	마블영화중에 손에 꼽힐 정도로 재밋어요
13376839	재밌어요 다음편예고하고 끝나는거 같던데요 ㅎ
13376833	마지막 후반부는 지렸고요 오지고요
13376818	초등 친구들끼리 재밌게 봤어요
13376809	혼영으로 봤는데 귀여워진 헐크와 발키리 여전사가 인상 깊었던 것 같네요 ㅎ 단 스토리 진행과정이 좀 어수선한 느낌이 들어서 아쉽웠던 에피소드였네요..ㅎ
13376805	여태까지의 토르시리즈중 최고!
13376800	시간인맞아서못봤어요 ㅠ
13376795	너무재밌어요 역대급 마블 기대이상이었어요
13376779	토르 로키 닥터스트레인지 헐크 발키리까지 버릴 캐릭터가 하나도 없다!
13376766	처음본 토르시리즈였는데 지난시리즈를 보고싶은 생각이 듬
13376749	너무 재미있게 봤습니다
13376701	최고에요! ㅠㅠ 어제보고왔어요! 꼭 보세요! 완전강추~♡
13376686	마블 원류 팬으로 실망 탈출이 너무 김
13376679	로키 레퍼 넉살이랑 비슷하게 생겼다 ㅋ
13376667	개꿀잼 ..토르를 안다면 아니 들어라도 봤다면 무조건 봐야하는영화
13376657	기대많이 안하고 봤는데 생각보다 재미있어어요
13376599	헐크가 하드캐리함. 이전 토르 시리즈의 분위기는 거의 상실
13376586	유머+디테일+완성도+냉장고속 잊혀진 식재료인 헐크토르로 만든 요리라는점 = 평점9점. 무식한무대뽀이미지 토르를 더 무대뽀인 헐크를 이용하여 두 캐릭터 모두 모질이 이미지를 개성매력으로 바꾸었다.섹OO키리와 섹시헬라는 상남자토르헐크에 균형을주었다
13376518	재밌네요 . 1편보다 재밌게 봤어요ㅎㅎ
13376515	액션과 노래의 조화가 좋다. 여성캐릭터들의 등장이 멋진 영화! 다소 아쉬운것이 있다면 발키리와 헬라의 싸움의 영상미가 좋았는데 너무 짧아 아쉽...뭐 토르의 이야기니 그럴만도하다. 발키리와 헬라편이 따로 나오면 좋겠다.
13376496	진짜 짱잼!! 저는 사실 어벤져스2 보고 마블을 뒤늦게 좋아하게된 1인입니다,, 개인적으로 헐크를 좋아하는데 이거 보고 토르를 사랑하게 됬어여ㅠㅠㅠ 로키랑도 꽁냥대는 케미도 너무 귀여워엉ㅠㅠ 중간에 웃음도 터지구 액션도 재밌궁 추천합니다!
13376481	모두 헬라앞에 무릎꿇어라...진짜 헬라 카리스마 때문에 또 봐야될것같네요. 토르시리즈 중에서 단연 최고!!! 발키리도 멋지고, 토르랑 헐크는 귀여워짐 ㅋ 근데 토르 한쪽눈 어쩔...안구이식 수술이라도 받아야되는거 아닌건지...
13376466	완전개잼 다때랴뿌숨 추천각
13376463	음악도 좋고 깨알 웃음 포인트 많고 제프 골드블럼 굿
13376454	굿굿굿굿짱완전 재밋어요 ㅋㅋ
13376449	마블이고 토르 인데 뭐 더할말이 있냐?그나저나 밤11시 영등포 에서 보던 아지매 한명진짜 졸라크게 웃던데ㅋㅋㅋ
13376430	평점 처음써봐요 마블영화중 최고 이거보고 마블영화 정주행중!!
13376399	전작에 토르 스타일은 아니지만가오갤스타일이 가미된게 너무 좋앗다 ㅋㅋ
13376353	토르 멋있고 로키 재밌어요 ㅋㅋ
13376348	엄청 재밌게 잘 보고 왔습니다 -^^
13376337	보면볼수록 흥미진진해요
13376331	진짜 소름돋을정도로 액션도 멋지고 화장실가기아까울정도로 재미있어요!
13376313	토르보고 재밌기는 처음이네
13376296	평점을 올리면 500포인트를 주다니~!~!
13376290	완전 재밋네요 진짜 굿굿
13376276	개끌잼~!~!~!~!~!~!~
13376275	역시 토르!! 재밌었어요!!
13376263	4편이 빨리 나오기를 기달리는 영화
13376260	라그나로크 재밌었습니다
13376254	넘넘 유쾌하다 머하나 재미없는게없다
13376194	눈이 즐거웠습니당!! 재미있고 결말도 좋네요!!
13376175	진짜 이제 마블이 토르라는 캐릭터를 제대로 분석해주고 뽑아낸듯
13376160	난 왜 이렇게 못난 변명은 시간이 없었다는 건 아니지만
13376123	나쁘지 않아요. 킬링타임욤
13376095	재밌었음 보고 후회할만한 영화는 아닌거같음 마지막 쿠키영상2개도 다음마블영화를 기대하게만들어요
13376071	어벤져스 다른멤버 능력보단 이젠 토르의 능력이 부러워지기 시작했다.
13376061	대존잼~~~꿀잼핵잼넘나재밋는 것 역대 시리즈중 최고 ㅎ
13376040	두번봤다 두번다 재밌었다.
13376039	저는 상당히 재밌게 봤습니다 유쾌하고 스토리도 단단한거갘네요
13376019	유쾌한시간 보내기 딱?
13375991	그냥 멍~하게 보고 그냥 끝남. 내용이 없음.
13375956	아 정말 재미있었다...!
13375955	전 너무 좋았다는^^ 추천해요
13375936	심심풀이 킬링타임용으로 딱!스토리라인도 좋고 다 좋았지만 중간중간 억지 웃음포인트나 유치한 연출은 쫌 지루하고 오글거렸어요. 토르가 잘생겨서 인정.
13375924	영화관가서보긴 돈아까운영화~~
13375918	핵꿀잼 마블덕후는 행복합니다♡
13375915	ㅇㅇ잼났뜸요!! 헐크가 행복했음 좋겠어요
13375896	재밌었다 가볍게 보기에 좋은 영화! 아마 다음 시즌도 있을듯해서 기대됨
13375880	토르 시리즈 중 단연 쵝오..젤 재밌슴.토르 머리자르고 완젼 잘생겼슴.멋지다.발키리도 굳..잼나다.
13375855	토르 자밌어요~~~~
13375811	토르 시리즈중에서 제일 재미있었다
13375789	햄식이 넘 잘생겼고 영화 넘 재밌고ㅋㅋㅋㅋ 노래도 흥나용 재밌음!
13375786	햄식이 너무너무너무 귀여워 따흑
13375778	굿재미있어용 속시원한 영화였어요
13375763	마블표 개그ㅋㅋ재미지다 번개신
13375758	토르 1,2편을 보지않았는데도 재미있었다.
13375741	깨알같은 다른 시리즈 출연진들 보는 재미. 물론 재미있음
13375711	도와줘작전 굿....
13375707	정말 엄청 매우 재미있습니다
13375687	역시 마블! 토르 개꿀잼
13375668	핵잼입니다욬ㅋㅋㅋ헤헤헤헤
13375649	재밌게 봣습니다 이전 시리즈들 안 보고 가서 너무 아쉬움 그래도 이해는 대충 됐어요
13375640	존잼꿀잼지금다보고2회차바로찍음 ㅋ
13375622	재밌어요 초반은 좀 지루
13375608	재밌었어요. 개인적으로 토르시리즈 중 최고! 머리자른토르는 진리군요. 발키리도 멋지고 ㅎㅎ 배경음악 최고
13375590	마블영화 원래 좋아하는데 이번 토르는 지금까지 토르보다도 더 토르매력이 느껴지는듯~^^
13375577	마블 특유의 유머와 지루하지 않은 내용 전개로 재미 있었음
13375574	꿀잼10자10자자
13375570	주말되면 거의 상영을 안하길래 운동 째고 일마치고 바로 보러갔습니다. 한마디로 표현할 수 있겠네요. 짱.잼
13375571	주말되면 거의 상영을 안하길래 운동 째고 일마치고 바로 보러갔습니다. 한마디로 표현할 수 있겠네요. 짱.잼
13375568	어밴져스와 토르 시리즈에 대한 이해가 조금 더 있었으면 좋을 것 같다는 생각이 들었어요
13375539	아아아~~!아~!아아아~~아
13375537	무슨 말이 필요있겠나요 토르 짱!
13375530	재밌어요!! 토르 개꿀잼ㅋㅋ
13375515	기대한 영화였는데 정말 재밌게 잘봤어요
13375509	재밌게보았습니다 가볍게보기좋아요
13375508	역대 토르 시리즈중 제일 재밌었어요!
13375491	재미있었어요 중추요!
13375490	재미있었습니다~ ㅎㅎ
13375486	꿀잼.시간가는지모르고 봄
13375483	짱짱맨 꺄루이라야디라욹
13375466	걍 대존잼이에요 머리 자른 햄식 존잘 ㅜ
13375425	개 쓰레기 영화 돈이 아깝다.
13375401	발키리랑 헬라랑 싸우는 씬 완전 멋있었..
13375383	로키오빠너무귀여운부분 ㅇㅈ???
13375376	잼잇어요정말종말정말
13375348	대박이다 진짜 아이언맨보다 최고
13375344	저처럼 스파이더맨 홈커밍 보고 실망하신분들 이영화보면됩니다
13375343	역시 믿고 보는 마블! 재밌고 시간 가는줄 몰랐습니다.
13375317	애매한 토르 1,2편 보단 확실히 3편이 젤 재밌음.
13375280	가나다라마바사아자차카
13375217	솔직히 여태껏 마블 영화들 보면서 그냥 영웅 소개만 하다 끝나는 영화 그 이상으로 못 느껴봤는데.... 토르3은 진짜 마블영화중에 처음으로 재미있다고 느낌
13375207	꽤 잘만든 오락 무비 ^^
13375195	ost대박에 유쾌한 분위기가 좋네요 ㅎㄹ
13375187	토르짱멋있어믿고보는토르
13375183	레드제플린 음악덕분에 더 신나고 재밌음!!
13375154	재밌었어요^^볼만해요
13375141	오오 헐크의 또 다른 개그를 발견하다
13375138	역대 마블영화중에 제일 재밌었음.
13375125	재밌네요 토르에 또다른모습이;;
13375106	고전게임 하는 느낌 배경음악이 너무 별로였다
13375097	재미있게 봤습니다!!
13375094	무난하게즐길수있어요
13375066	대충끼워맞추는 설정안보일정도로 존잼 ㅜㅜ
13375057	시간때우기 짱어벤저스가 기다려지네요우왕
13375056	마블은 왜 점점 액션은 가볍고 요란한 서커스같아지고 케릭터들은 개그맨들이되어가는지..나이먹어서그런가..점점 취향을 벗어나넹
13375034	말이 필요없는 코믹연기와 대사 꼭 보세요! 진심 강추
13375027	이건 그냥 봐야함....
13375014	믿고보는 마블영화에요 ㅜㅜ
13375012	헐크 왜이리 웃기지 ㅋ 기대하고 보셔도 되요
13375010	토르 헐크 오지구요 지리구요~~
13374992	어쩌면 제2의 어벤져스
13374988	역시 기대한만큼 재밌다
13374973	개꿀잼이네 제일 처음에 나온 약한놈이 제일 강한놈이였어
13374972	역시마블..역시토르..개꿀잼...
13374958	개꿀잼몰카 강추 꼭보세요
13374956	덩치 큰 아재들의 화끈한 이야기!!
13374952	가볍고 재미있다. 발키리와 헬라가 인상정
13374949	마블은 이제 거르면 안되겠다.
13374931	토르 하나도 모르는 사람이랑 같이 봤는데 3편 보더니 나머지 시리즈 안봐도 "토르짱" 이라더라.
13374925	재미에만 너무 치중하면 유치함의 배합의 비율에 실패할 수 있다
13374915	지루하지 않게 구성 잘 짜여진 잼난 영화네요
13374889	진짜 이건꼭봐야된다 개꿀잼
13374867	토르의 진짜 능력은 망치가 아니었다. 머릿발도 아니었고. 유쾌하게 볼 수 있는 최고의 가족영화!
13374855	스타일리쉬한 액션영화 볼만해요
13374817	캐릭터간 선악 밸런스가 절묘했던 영화네요. 자신의 욕망에 따라 편을 오락가락하는 로키가 최종적으로 어떤 선택을 할지 끝까지 궁금했어요.
13374813	두시간 반 동안 엉덩이가 안아팠다.
13374809	좋았습니다좋아씀zz
13374794	로튼토마토 점수때문에 너무 기대릃 했던 것 같다. 가오갤스러워졌음
13374789	재미있는 소재로 지루하지않았어요
13374774	토르가 망친의신이 아닌 천둥의신이라는 것을 제대로 알려주는 영화
13374772	이미 4차 찍었습니다ㅎㅎ 헬라, 발키리 매력이 대단함다
13374760	소울스톤 언급이 없던 것만 빼면 정말 좋았다
13374749	로키 너무 귀여움 도와줘 작전이 제일 기억에 남음 ㅋㅋㅋㅋ
13374740	레드제플린의 곡이 돋보였다
13374735	토르 1 2 보다는 재미있었다, 기대 이상
13374733	재밌어요~~강추합니다
13374721	신나고 재미나요~~~
13374710	재밌게 잘 봤어요. ㅎㅎㅎ
13374669	뜬금 코믹.... 잦은 코믹 ㅎㅎ 그래도 빠져있었네요
13374656	재미요습니다정말대미있습니다
13374653	약빨았네 ㅋㅋㅋ 마블 몇몇영화중 개인적으로 가장 만족해요 ㅋㅋ
13374631	잼납니다. 돈 안아까움 ㅎㅎㅎ
13374594	재밌어요ㅎㅎ 마블스러운 재미
13374591	처음카드등록이후 사용이 간편하네요.
13374558	히어로물을 별로 좋아하지 않는데토르 몸매에 반해 9점 줍니다. 약간 SF영화같은 느낌이예요ㅎㅎ
13374547	꿀잼 헤헤 두번보는거 추천
13374522	음악이 좋았네요 신나고 유머도있구
13374516	시원시원한 전개 시원시원한 액션 케이트 블란쳇 연기력
13374506	넘 잼나게 봤네요~역시 토르님 ㅋㅋㅋㅋ다음편 나올거같은 기대감 가져봅니다
13374500	중간중간 재밋는 말이 나오네요!!! 형제를 잘 보여주는것같아욤!!! 나중에보니 나오는 까메오들이....대단합니당
13374488	대존잼 토르 발키리 헬라 다멋짐
13374482	시간 가는줄 몰랐음..몸 쓰는 케틱터 둘의 케미~~
13374465	머리 가벼워지는 오락영화로서 괜찮
13374459	이제 토르가 그다지 재미 없어졌다. 시리즈 중 가장 낫다는 사람들도 있던데 나에겐 가장 별로였고..좀 유치해졌다고 해야하나..
13374447	짧은 머리 머찜-_-)~b 스토린 머 그닥...
13374431	토르가 신 맞아?겁나 약함
13374420	생각나는건 레드제플린 밖에 없네...
13374372	꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼
13374342	재미있게 봤습니다.토르 시리즈 중 최고라 생각합니다.
13374338	개그적인요소가 전편들보다 많아졌는데 전 재미있게 봤습니다! 헬라 짱멋짐 ;-;쿠!!
13374311	그 동안의 토르보다 쓸데없는 말이 훨씬 많아지고 재미도 없었어요. 헬라는 말만 죽음의 여신이지 뭐 딱히 보여준것도 없음.
13374301	제일재밌었던 토르영화
13374284	어둠의 신이 너무 허무하게 죽어서 아쉬웠다. 발키리?여전사의 활약이 적다는것도.
13374270	별 기대없이 봤는데 영상미랑 신나는 노래로 재밌게 봤어요!
13374263	믿고보는 마블인피니티 워 가 기대됨
13374260	너무너무재미있어요 애들도 좋아하구요
13374227	우주쪽 배경으로 넘어가면서 가오갤이랑 분위기, 유머 코드를닮아가려 한것도 같은데 유머코드가 살짝 유치한것 빼고는 스토리 밸런스도 타편에 비해 상승한듯함
13374215	어린이영화느낌입니다
13374207	믿고보는 마블. 토르 굳
13374202	초등생들이 보면 좋은듯!간만에 영화보면서 졸았네ㅠㅠ
13374196	뭔가 헬라가 너무 허망하게 끝난느낌???
13374189	이게 뭐가재밋냐.. 기대하고봣는데 개노잼이라 반이상 졸면서 봣음 12세라그런가 먼가 밋밋하다 돈아깝다
13374181	토르도 로키도 헐크도 모두 귀여웠던 영화
13374168	킬링타임용으로 적절해요.
13374162	마블 시리즈 안좋아하는 아내도 엄청 집중해서 보더군요
13374154	하하호러라라리니탕나키차ㅣㄴ미차
13374102	예고편에 낚였다...ㅋㅋㅋ
13374061	온가족 재미있게 봤어요
13374049	배우들 개성 제대로 살려준영화. 마블 시리즈 중 제일 재미있었음.
13374025	대박오지고지리고렛잇고염
13374019	조금씩 늘어지던 마블 시리즈의 오랜만에 활력!
13374014	재ㅐㅈ맛어러요요요요ㅛ
13374008	토르 르그나록..볼만합니다
13373953	유머러스하고 화려하고 좋았어요
13373927	넘나잼있엉ㅠㅠ쵝오!
13373920	헬라가 불괴물한테 마지막에 원킬 당합니다 토르 궁예
13373917	잼잼ㅋㅋㅋ아 웃겨 꺄르르를 하라하하흐
13373916	다시보고싶다 그정도로 너무 재밋었다
13373913	마블은 언제나 그랬듯이 실망시키지 않습니다
13373909	존잼.... 진짜 역대급 어벤져스 코믹이엿다!!!!
13373907	유머코드가 너무잘맞음ㅋㅋㅋ
13373879	훌륭했다 재미있어서 두번봤다
13373874	인생 영화다 오늘부터 토르한다 ㅋㅋㅋ
13373792	음 먼가 B급영화같은 느낌..연출도 별로고..
13373760	기대를 져버리지않는 마블
13373730	내리기 전에 2차 찍는다ㄱㄱ
13373725	순식간에 지나간 120분!!
13373719	우리는 잊고 있었다. 토르가 ‘망치’의 신이 아니고 ‘천둥’의 신이라는걸
13373698	시리즈 중 역대 토르, 전반적으로 좋은 밸런스
13373636	역시 토르입니다 네이버로 사서 편하게 줄도 안서고 표를 받았네요
13373570	역시 마블시리즈는 굳-!!!!
13373568	ㅋㅋㅋ 요새 마블이 점점 코믹을 살려 주는구나...로키 핵귀욤
13373553	마블영화를 기대하고 봤는데 그 이상이라니 ..
13373526	헐크는 토르 망치 못드는데..토르가 더 힘이 센건가요?토르는 헐크 같이 미사일도 못막는데...누가 더 센건가요?ㅎ
13373519	토르 시리즈를 안 봐도 이해하기 편한 오락 영화. 그래도 1 정도는 보는 게 낫다.
13373511	마지막에 피구왕 통키인줄...
13373496	볼거리는 화려했지만 스토리가 약간 장황한 느낌
13373494	완전 재미있었어요. ^^. 강력 추천
13373470	이름다운 전투씬이 계속 맴돌아요
13373459	재미있긴한데 예고편이 거의다인 느낌? 토르영환데 헐크도 주인공인듯 그래도 마블 영화좋아해서 재밋긴 하다
13373451	재밌음 재밌다 재밌엇어
13373437	완전 개꿀잼. 잠 못 자고 가서 본건데 잠이 다 깸. 또 보고 싶다!!!
13373427	빙구미 넘치는 햄식이!!!
13373399	오랜만에 기분좋은 영화엿다
